股票代码,简称,公司法定中文名称,公司法定代表人,公司注册地址,公司办公地址邮政编码,公司国际互联网网址,公司董事会秘书姓名,公司董事会秘书电话,公司董事会秘书电子信箱,报告期末股东总数,每10股送红股数,每10股派息数（含税）,每10股转增数,本期营业收入(元),本期营业利润(元),利润总额(元),归属于上市公司股东的净利润(元),归属于上市公司股东的扣除非经常性损益的净利润(元),经营活动产生的现金流量净额(元),总资产(元),所有者权益（或股东权益）(元),基本每股收益(元/股),稀释每股收益(元/股),扣除非经常性损益后的基本每股收益(元/股),全面摊薄净资产收益率（%）,加权平均净资产收益率（%）,扣除非经常性损益后全面摊薄净资产收益率（%）,扣除非经常性损益后的加权平均净资产收益率（%）,每股经营活动产生的现金流量净额(元/股),归属于上市公司股东的每股净资产（元/股）
600586,金晶科技,"山东金晶科技股份有限公司","王刚","山东淄博高新技术开发区宝石镇王庄","255086","http://www.cnggg.cn","董保森","86-533-3586666","dongbaosen@cnggg.cn","80,482","0","0","10","3,146,413,034.51","0","444,300,045.3","360,091,717.34","321,960,238.97","482,053,844.4","6,039,346,004.61","2,694,922,457.07","0.61","0.61","0.55","0","13.81","0","12.34","0.82","4.57"
600587,新华医疗,"山东新华医疗器械股份有限公司","赵毅新","山东省淄博高新技术产业开发区新华医疗科技园","255086","http://www.shinva.com","季跃相","86-533-3587766","shinva@163.com","7,811","0","1","0","1,342,233,408.71","0","77,895,626","60,352,282.71","57,023,416.82","124,164,572.74","1,491,010,224.56","697,000,080.63","0.45","0.45","0.42","0","8.95","0","8.46","0.92","5.19"
600588,用友软件,"用友软件股份有限公司","王文京","北京市海淀区北清路68号","100094","http://www.ufida.com.cn","欧阳青","86-10-62436838","ir@ufida.com.cn","32,659","0","2.2","0","2,978,826,039","0","347,684,467","332,031,113","286,366,807","489,378,293","4,765,924,161","2,525,994,897","0.41","0.41","0.35","0","14.89","0","12.84","0.6","3.1"
600589,广东榕泰,"广东榕泰实业股份有限公司","杨启昭","广东省揭阳市榕城区新兴东二路1号","522000","http://www.rongtai.com.cn","徐罗旭","86-663-8676616","guangdongrongtai@yahoo.cn","52,533","0","0.25","0","1,602,528,977.12","0","145,988,038.73","130,998,066.93","128,868,229.18","131,570,491.16","2,900,059,102.72","1,824,972,215.35","0.22","0.22","0.21","0","7.39","0","7.27","0.22","3.03"
600590,泰豪科技,"泰豪科技股份有限公司","毛勇","江西省南昌高新开发区清华泰豪大楼","330096","http://www.tellhow.com","杨骏","86-791-8110590","stock@tellhow.com","71,007","0","0.5","0","2,972,437,038.54","0","91,345,080.88","54,222,293.36","75,466,100.63","179,242,134.75","4,852,961,584.45","1,694,851,737.85","0.12","0.12","0.17","0","3.22","0","4.49","0.39","3.72"
600591,*ST上航,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600592,龙溪股份,"福建龙溪轴承（集团）股份有限公司","曾凡沛","福建省漳州市延安北路","363000","http://www.ls.com.cn","黄继新","86-596-2072091","huang@ls.com.cn","25,117","0","1","0","670,960,046.28","0","112,626,057.79","93,040,426.12","80,377,236.78","55,495,359.6","1,730,694,425.56","1,159,487,243.12","0.31","0.31","0.27","0","9.47","0","8.18","0.18","3.86"
600593,大连圣亚,"大连圣亚旅游控股股份有限公司","刘达","中国辽宁省大连市沙河口区中山路608-6-8号","116023","http://www.sunasia.com","肖峰","86-411-84685225","xf@sunaisa.com","7,338","0","0","0","126,223,958.4","0","4,068,967.97","5,227,455.41","-2,695,184.17","65,479,389.71","596,887,395.78","274,735,297.37","0.06","0.06","-0.03","0","1.91","0","-0.98","0.71","2.99"
600594,益佰制药,"贵州益佰制药股份有限公司","窦?玲","贵州省贵阳市白云大道220-1号","550008","http://www.gzcci.com/","汪志伟","86-851-4705177","600594@gz100.cn","21,297","0","0","0","1,467,465,005.82","0","211,104,413.85","195,558,577.72","189,619,461.12","115,660,561.96","1,564,866,974.99","866,168,533.05","0.55","0.55","0.54","0","24.95","0","24.2","0.33","2.46"
600595,中孚实业,"河南中孚实业股份有限公司","贺怀钦","河南省巩义市新华路31号","451200","http://www.zfsy.com.cn","姚国良","86-371-64569088","zfsy@zfsy.com.cn","189,116","0","0.5","0","10,826,248,844.7","0","343,392,548.44","221,462,660.13","130,154,472.33","112,724,478.97","13,732,534,108.6","2,839,600,741.61","0.19","0.19","0.11","0","8.1","0","4.76","0.1","2.4"
600596,新安股份,"浙江新安化工集团股份有限公司","王伟","浙江省建德市新安江大桥路93号","311600","http://www.wynca.com","姜永平","86-571-64715693","jiang_yp888@sohu.com","117,484","0","1","0","4,346,276,152.79","0","201,193,322.99","167,658,225.72","53,634,043.2","79,415,837.25","6,156,718,625.97","4,007,963,039.83","0.25","0.25","0.08","0","4.23","0","1.35","0.12","5.9"
600597,光明乳业,"光明乳业股份有限公司","庄国蔚","上海市吴中路578号","201103","http://www.brightdairy.com","朱建毅","86-21-54584520","600597@brightdairy.com","59,444","0","1.2","0","9,572,111,030","0","240,962,588","194,375,554","166,999,179","534,244,918","5,974,549,480","2,329,316,250","0.19","0.19","0.16","0","8.8","0","7.6","0.51","2.22"
600598,北大荒,"黑龙江北大荒农业股份有限公司","王道明","哈尔滨市南岗区汉水路263号","150090","http://www.hacl.cn","史晓丹","86-451-55195980","600598@hacl.cn","149,395","0","1.55","0","9,227,687,397.56","0","354,541,109.91","356,678,466.33","310,208,889.11","-1,958,453,003.86","17,904,665,176.36","5,599,664,737.47","0.2","0.2","0.18","0","6.56","0","5.71","-1.1","3.15"
600599,熊猫烟花,"熊猫烟花集团股份有限公司","赵伟平","湖南省浏阳市金沙北路589号","410300","http://www.pandafireworks.com","黄叶璞","86-731-83620963","600599@pandafireworks.com","51,660","0","0","0","206,427,372.3","0","15,230,850.77","16,239,357.36","7,396,852.04","75,946,259.29","526,474,171.48","243,980,156.34","0.13","0.13","0.06","0","6.89","0","3.14","0.6","1.94"
600600,青岛啤酒,"青岛啤酒股份有限公司","金志国","青岛市市北区登州路56号","266071","http://www.tsingtao.com.cn","张学举","86-532-85713831","secretary@tsingtao.com.cn","39,053","0","1.8","0","19,897,827,765","0","2,123,195,709","1,520,484,350","1,372,933,354","3,284,027,678","17,777,115,858","9,603,112,032","1.13","1.13","1.02","0","16.9","0","15.26","2.43","7.11"
600601,方正科技,"方正科技集团股份有限公司","方中华","上海市南京西路1515号嘉里中心九楼","200120","http://www.foundertech.com","侯郁波","86-21-58400030","IR@founder.com","331,925","0","0.1","0","8,167,792,848.77","0","295,783,537.74","240,854,661.38","39,221,346.54","207,102,893.99","6,995,831,374.29","4,105,809,045.99","0.12","0.12","0.02","0","7.07","0","1.15","0.09","1.87"
600602,仪电电子,"上海广电电子股份有限公司 ","王强","上海市浦东新区张江高科技园区张衡路200号1号楼2楼","200060","http://www.sva-e.com","胡之奎","86-2162980202","stock@sva-e.com","165,369","0","0","0","524,827,695.76","0","156,478,597.7","151,726,888.2","-107,755,555.64","-75,602,845.09","2,484,712,091.88","2,161,652,565.2","0.13","0.13","-0.09","0","7.4","0","-5.28","-0.06","1.84"
600603,*ST兴业,"上海兴业能源控股股份有限公司","陈铁铭","上海市中山南路1088号南浦大厦1803室","200080","-","洪再春","86-21-63567603、86-21-63563309","xy600603@163.com","34,479","0","0","0","0","0","-5,239,425.48","-5,239,425.48","151,720.29","-8,671,743.13","36,028,819.86","-275,323,346.03","-0.03","-0.03","0","0","0","0","0","-0.04","-1.41"
600604,市北高新,"上海二纺机股份有限公司","夏斯成","上海市场中路687号","200434","http://www.shefj.com","李勃","86-21-65318494、86-21-51265073","libolibo918@sina.com","62,600","0","0","0","467,185,663.59","0","-93,658,404.65","-91,035,784.15","-95,056,406.36","-72,460,486.94","833,972,905.6","170,449,287.65","-0.16","-0.16","-0.17","0","-40.93","0","-42.74","-0.13","0.3"
600605,汇通能源,"上海汇通能源股份有限公司","郑树昌","上海康桥路1100 号","200040","-","邵宗超","86-21-62560000-108","shaozongchao@sohu.com","14,976","0","0","0","1,517,262,894.47","0","9,664,250.8","4,160,596.52","-8,500,020.17","-3,708,623.94","818,619,212.21","459,699,921.7","0.03","0.03","-0.06","0","1.15","0","-2.35","-0.02","3.12"
600606,金丰投资,"上海金丰投资股份有限公司","王文杰","上海市浦东新区松林路111号","200003","http://www.shjftz.com.cn","包永镭","86-21-63592020","shjftz@shjftz.com.cn","66,611","1.5","0.5","0","1,359,781,552.22","0","307,740,611.34","225,351,705.88","208,408,426.16","-1,292,896,586.84","4,465,521,345.07","1,932,269,381.49","0.52","0.52","0.49","0","12.03","0","11.13","-3.01","4.5"
600607,上实医药,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600608,上海科技,"上海宽频科技股份有限公司","史佩欣","上海银城东路139号","200042","http://www.600608.net","胡兴堂","86-21-62319566","invest@600608.net","39,564","0","0","0","323,376,035.63","0","25,570,269.96","21,171,374.54","-57,294,258.46","-14,904,522.26","395,258,780.1","-159,298,773.87","0.06","0.06","-0.17","0","-12.49","0","33.8","-0.05","-0.48"
600609,金杯汽车,"金杯汽车股份有限公司","祁玉民","沈阳市沈河区万柳塘路38号","110015","-","赵晓军","86-24-24803399","stock@syjbauto.com.cn","126,834","0","0","0","4,674,893,783.69","0","368,492,526.99","281,307,630.9","92,645,636.72","140,903,014.9","4,924,575,342.3","316,005,046.45","0.26","0.26","0.08","0","159.96","0","52.68","0.13","0.29"
600610,S中纺机,"中国纺织机械股份有限公司","李培忠","上海市长阳路1687号","200090","http：//www.ctmco.com.cn","程雪莲","86-21-65432970-512","ctmzjbk@online.sh.cn","20,956","0","0","0","116,392,528.88","0","8,675,282.65","8,869,398.36","-37,938,613.55","-13,946,952.45","364,389,533.93","207,295,283.6","0.02","0.02","-0.11","0","4.11","0","-17.57","-0.04","0.58"
600611,大众交通,"大众交通(集团)股份有限公司","杨国平","中山西路1515号大众大厦12楼","200235","http://www.96822.com","赵思渊","86-21-64285708","ZSY@82222.COM","204,913","0","0.8","0","3,447,461,385.12","0","729,978,327.78","530,039,770.84","370,496,691.09","885,547,408.19","10,005,428,861.71","5,432,531,574.47","0.34","0.34","0.24","0","10.15","0","7.1","0.56","3.45"
600612,老凤祥,"老凤祥股份有限公司","胡书刚","上海市河南南路33号24楼","201206","http://www.chinafirstpencil.com","周富良","86-21-58549624","cfp612@126.com","42,128","0","0","3","14,310,867,348.68","0","563,182,240.25","292,194,058.1","250,634,404.5","-206,791,066","5,483,344,062.17","1,656,125,632.11","0.93","0.93","0.85","0","21.36","0","21.33","-0.62","4.94"
600613,神奇制药,"上海永生投资管理股份有限公司","卡先加","上海市浦东新区上川路995号","200003","http://www.613904.com","杨海泉","86-21-53750009","yanghq02@163.com","20,765","0","0","0","105,841,382","0","8,635,222.52","5,674,003.23","3,507,323.84","33,035,381.44","220,847,415.24","173,828,446.35","0.04","0.04","0.02","0","3.21","0","1.94","0.22","1.18"
600614,鼎立股份,"上海鼎立科技发展(集团)股份有限公司","许宝星","上海浦东航津路1929号1幢第六层","200433","http://www.600614.com","姜卫星","86-21-35071889*698","jiang_wx@600614.com","43,357","0","0","0","776,144,429.31","0","77,811,411.15","64,675,313.03","-37,550,604.12","-46,006,399.57","1,900,465,043.52","771,409,470.13","0.11","0.11","-0.07","0","8.74","0","-5.08","-0.08","1.36"
600615,丰华股份,"上海丰华（集团）股份有限公司","陶林","上海市浦东新区东方路3601号","200127","http://www.fenghwa.sh.cn","苏宏金","86-21-50890600","fenghaw600615@163.com","14,807","0","0","0","281,289,144.37","0","35,613,762.02","30,194,899","10,852,294.31","119,694,986.98","723,878,465.97","506,365,651.79","0.16","0.16","0.06","0","6.15","0","2.21","0.64","2.69"
600616,金枫酒业,"上海金枫酒业股份有限公司","葛俊杰","上海市浦东新区张杨路579号（三鑫大厦内）","200120","http://www.jinfengwine.com","张黎云","86-21-58352625、50812727-8607","lily@jinfengwine.com","72,938","0","1.5","0","978,049,345.17","0","187,714,436.07","131,388,815.51","133,112,546.69","169,063,874.68","1,394,519,911.81","1,105,384,863.48","0.3","0.3","0.3","0","12.64","0","12.8","0.39","2.52"
600617,*ST联华,"上海联华合纤股份有限公司","王连景","上海市陆家浜路1378号","200122","http://www.600617.com.cn","王连景","86-21-61103869","bairuoxi@600617.com.cn","15,547","0","0","0","7,868,357.05","0","16,743,315.35","16,743,315.35","-23,526,144.19","-6,729,539.31","60,632,012","-76,280,206.83","0.1","0.1","-0.14","0","-22.87","0","-32.14","-0.04","-0.46"
600618,氯碱化工,"上海氯碱化工股份有限公司","李军","上海市龙吴路4747号","200241","http://www.scacc.com","许沛文","86-21-64340601","shxpw@126.com","119,167","0","0","0","5,736,501,433.87","0","104,652,732.83","141,371,791.68","144,158,987.72","622,261,891.16","5,613,722,164.55","2,505,209,673.99","0.12","0.12","0.12","0","5.95","0","6.07","0.54","2.17"
600619,海立股份,"上海海立（集团）股份有限公司","沈建芳","上海市浦东新区金桥出口加工区宁桥路888号","201206","http://www.highly.cc","钟磊","86-21-58547777","dongmi@highly.cc","52,199","0","0","0","6,401,973,855.18","0","255,240,172.64","143,882,027.07","122,860,104.78","463,911,949.33","6,589,033,960.03","1,624,084,945.48","0.24","0.24","0.2","0","8.92","0","7.62","0.77","2.69"
600620,天宸股份,"上海市天宸股份有限公司","叶茂菁","上海市南汇区康桥康士路17号","200336","http://www.shstc.com","许旭羽","86-21-62782233","xuxuyu@shstc.com","37,961","3","0","0","1,543,971,410.46","0","248,651,690.59","165,054,964.93","253,477,916.6","642,313,175.51","1,162,360,432.44","717,447,727.29","0.47","0.47","0.72","0","24.58","0","37.98","1.82","2.03"
600621,华鑫股份,"上海金陵股份有限公司","毛辰","上海市浦东新区金海路1000号","200001","http://www.jin-ling.com","陈炳良","86-21-63222658","cbl@jin-ling.com","82,713","0","1","0","1,406,738,061.17","0","142,852,107.17","112,669,298.45","104,804,493.04","-69,381,870.48","2,282,908,053.02","1,223,532,802.16","0.22","0.22","0.2","0","9.66","0","8.99","-0.13","2.33"
600622,嘉宝集团,"上海嘉宝实业（集团）股份有限公司","钱明","上海市嘉定区清河路55号6-7F","201800","http://www.jbjt.com","孙红良","86-21-59529711","jbdm@jbjt.com","90,861","0","1.5","0","804,916,063.36","0","355,313,344.01","337,944,170.39","320,318,170.54","-358,482,976.77","5,148,978,481.81","2,027,440,393.13","0.66","0.66","0.62","0","17.85","0","16.92","-0.7","3.94"
600623,双钱股份,"双钱集团股份有限公司","刘训峰","上海市四川中路63号","200002","http://www.doublecoinholdings.com","王玲","86-21-33024666-6379","wangling@doublecoinholdings.com","62,325","0","1.08","0","9,094,625,423.79","0","223,974,205.04","290,591,993.18","115,976,770.81","258,037,730.05","8,453,385,886.35","2,230,560,389.06","0.33","0.33","0.13","0","15.28","0","6.1","0.29","2.51"
600624,复旦复华,"上海复旦复华科技股份有限公司","王生洪","上海浦东新区金海路3288号4幢E332室","200433","http://www.forwardgroup.com","任琳芳","86-21-63872288","shareholder@forwardgroup.com","86,064","0","0","0","598,598,586.66","0","30,697,582.15","20,439,569.05","13,791,069.7","80,135,251","1,433,556,633.57","542,821,518.96","0.06","0.06","0.04","0","3.83","0","2.59","0.23","1.57"
600625,PT水仙,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600626,申达股份,"上海申达股份有限公司","席时平","上海市浦东新区洪山路176号118室","200042","http://www.cnshenda.com.cn","玛天羽","86-21-62328282","600626@sh-shenda.com","60,880","2","1","3","5,956,185,814.91","0","256,153,578.22","201,394,351.71","171,276,584.45","28,505,375.26","2,887,743,310.54","1,763,772,964.75","0.43","0.43","0.36","0","11.17","0","9.49","0.06","3.73"
600627,上电股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600628,新世界,"上海新世界股份有限公司","顾振奋","上海市南京西路2？88号","200003","http://www.newworld-china.com","马炳芳","86-21-63588888-3322","nwuser@sh163.net","84,142","0","1.1","0","3,030,089,772.75","0","275,872,554.53","198,648,517.88","195,019,641.8","477,537,491.74","5,043,506,610.21","1,913,088,939.78","0.37","0.37","0.37","0","10.69","0","10.5","0.9","3.6"
600629,棱光实业,"上海棱光实业股份有限公司","施德容","上海市龙吴路4900号","200336","-","李恒广","86-21-62192863","lgzqb@online.sh.cn","15,799","0","0","2","757,265,153.62","0","71,569,696.86","72,164,726.22","1,441,256.58","-137,646,487.88","1,350,518,782.94","753,101,816.82","0.25","0.25","0","0","10.07","0","0.2","-0.48","2.6"
600630,龙头股份,"上海龙头（集团）股份有限公司","朱勇","上海市制造局路584号10幢4楼","200023","http://www.shanghaidragon.com.cn","朱险峰","86-21-34061116","ltdsh@shanghaidragon.com.cn","88,622","0","0","0","3,531,413,860.14","0","66,480,879.56","57,541,669.4","-74,499,854.17","24,816,211.86","2,579,481,755.91","1,416,935,368.55","0.14","0.14","-0.18","0","4.14","0","-5.36","0.06","3.34"
600631,百联股份,"上海百联集团股份有限公司","马新生","上海浦东南路1111号1908室","200001","http://www.shanghaibailian.com","董小春","86-21-63223344","dongxcsh@yahoo.com.cn","89,375","0","0","0","12,843,959,234.61","0","996,934,937.88","614,849,191.08","487,499,193.6","1,664,010,585.26","14,725,105,551.84","6,215,096,080.03","0.56","0.56","0.44","0","9.6","0","7.63","1.51","5.64"
600632,华联商厦,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600633,浙报传媒,"上海白猫股份有限公司","马立行","上海市金沙江路1829号","200333","http://www.stof.com.cn","徐晔","86-21-32023251","xu_ye@stof.com","16,848","0","0","0","430,281,274.68","0","2,493,888.94","2,484,359.1","-17,155,753.02","21,280,366.53","223,386,993.16","116,488,674.77","0.02","0.02","-0.11","0","2.15","0","-14.87","0.14","0.77"
600634,ST澄海,"上海海鸟企业发展股份有限公司","鲍崇宪","上海市余姚路317号","200335","http://www.600634.com","-","-","-","9,780","0","0","0","14,562,244.64","0","732,487.41","-1,388,341.28","-1,428,212.61","-51,573.21","209,532,225.47","136,733,278.84","-0.02","-0.02","-0.02","0","-1.01","0","-1.04","-0","1.57"
600635,大众公用,"上海大众公用事业（集团）股份有限公司","杨国平","上海浦东商城路518号","200235","http://www.dzug.cn","梁嘉玮","86-21-64280679","master@dzug.cn","250,643","0","0.5","0","3,540,081,160.95","0","396,522,624.74","314,882,157.57","295,390,556.25","281,338,242.5","9,448,824,252.84","3,461,618,590.76","0.19","0.19","0.18","0","10.12","0","9.49","0.17","2.1"
600636,三爱富,"上海三爱富新材料股份有限公司","魏建华","上海市龙吴路4411号","200235","http:// www.sh3f.com","李莉","86-21-64823549","bod@sh3f.com","62,776","0","0","0","3,023,557,471.16","0","138,626,571.99","42,313,895.82","54,336,374.06","325,246,310.47","2,912,313,344.93","782,607,374.77","0.12","0.12","0.16","0","5.56","0","7.14","0.94","2.25"
600637,百视通,"上海广电信息产业股份有限公司","王强","上海市田林路140号","200233","http://www.svainfo.com","赵开兰","86-21-64189198*5522","dongban@svainfo.com","72,160","0","0","0","2,134,206,089.88","0","110,179,807.69","106,181,658.25","44,134,743.52","79,800,209.19","2,937,162,466.88","1,290,470,352.35","0.15","0.15","0.06","0","8.55","0","3.55","0.11","1.82"
600638,新黄浦,"上海新黄浦置业股份有限公司","王伟旭","上海市北京东路668号西楼32层","200001","http://www.600638.com","李薇洁","86-21-63238888","stock@600638.com","105,208","0","1.7","0","501,095,982.98","0","256,835,249.02","213,085,596.37","138,633,037.48","-853,309,198.4","6,792,645,677.29","2,955,914,917.35","0.38","0.38","0.25","0","7.68","0","4.99","-1.52","5.27"
600639,浦东金桥,"上海金桥出口加工区开发股份有限公司","俞标","上海浦东新金桥路28号","201206","http://www.58991818.com","代燕妮","86-21-50307702","Daiyn@58991818.com","96,470","0","1","0","1,483,422,622.69","0","705,802,613.88","529,584,610.21","448,234,058.3","-840,708,348.06","8,422,822,906.23","3,678,956,832.46","0.57","0.57","0.48","0","15","0","12.69","-0.91","3.96"
600640,号百控股,"中卫国脉通信股份有限公司","元建兴","上海市江宁路1207号20-21楼","200060","http://www.chinasatcomgm.com","李培忠","86-21-62762171","pzli@chinasatcomgm.com","47,227","0","0","0","333,212,787.25","0","-15,327,591.37","-14,494,056.21","-22,702,802.34","58,399,777.54","1,076,764,303.21","1,022,034,447.21","-0.04","-0.04","-0.06","0","-1.41","0","-2.21","0.15","2.55"
600641,万业企业,"上海万业企业股份有限公司","程光","上海市浦东大道720号9楼","200120","http://www.600641.com.cn","吴云韶","86-21-50367718","wyqy@vip.sina.com","87,872","0","0","0","1,449,944,925.29","0","335,626,562.33","243,087,313.52","238,431,832.74","-1,856,893,282.79","6,618,224,595.33","2,851,953,128.58","0.3","0.3","0.3","0","8.89","0","8.72","-2.3","3.54"
600642,申能股份,"申能股份有限公司","仇伟国","上海市浦东新区银城中路168号905?909室","201103","http://www.shenergy.net.cn","周燕飞","86-21-63900642、33570888","zhengquan@shenergy.com.cn","311,434","2","1","3","19,066,578,948.22","0","2,178,676,457.77","1,371,603,872.14","1,113,394,858.15","2,986,197,060.44","35,888,935,775.61","17,705,011,166.63","0.47","0.47","0.38","0","8.82","0","7.16","0.95","5.62"
600643,爱建股份,"上海爱建股份有限公司","徐风","上海市浦东新区泰谷路168号","200030","http://www.aj.com.cn","徐宜阳","86-21-64396600","dongmi@aj.com.cn","90,142","0","0","0","388,594,476.55","0","116,400,902.42","104,916,836.37","-53,220.02","-128,126,970.82","1,833,529,611.2","1,242,116,016.12","0.13","0.13","-0","0","8.75","0","-0","-0.16","1.51"
600644,乐山电力,"乐山电力股份有限公司","廖政权","四川省乐山市市中区嘉定北路46号","614000","http://www.lsep.com.cn","王迅","86-833-2445800","600644@vip.163.com","73,527","0","0.6","0","1,779,098,404.27","0","99,911,159.1","62,665,371.16","59,094,977.61","316,460,359.2","3,622,376,540.58","722,470,575.38","0.19","0.19","0.18","0","8.89","0","8.4","0.97","2.21"
600645,中源协和,"中源协和干细胞生物工程股份有限公司","王勇","天津市滨海新区（津南）创意中心A座1002室","300050","http://www.vcanbio.com","夏亮","86-22-23318350-8007","zhongyuanxiehe@sohu.com","30,789","0","0","0","268,473,344.84","0","38,699,680.08","8,380,451.28","14,906,983.91","175,925,959.71","771,686,803.53","132,534,861.36","0.03","0.03","0.05","0","6.48","0","11.53","0.54","0.41"
600646,ST国嘉,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600647,同达创业,"上海同达创业投资股份有限公司","周立武","上海市浦东新区金新路58号银桥大厦24楼","201206","-","薛玉宝","86-21-58545898","swc07@sohu.com","15,559","0","0.3","0","326,762,897.89","0","74,482,724.29","18,938,223.12","18,779,357.26","72,248,814.39","489,370,614.44","152,181,521.79","0.18","0.18","0.18","0","13.28","0","13.17","0.68","1.42"
600648,外高桥,"上海外高桥保税区开发股份有限公司","舒榕斌","上海市浦东新区杨高北路889号","200131","http://www.shwgq.com","王勋","86-21-51980847","gudong@shwgq.com","55,706","0","1.4","0","8,881,179,407.7","0","976,545,812.65","662,375,094.68","669,349,060.98","-360,166,032.8","23,955,015,886.61","4,557,313,706.73","0.66","0.66","0.66","0","14.91","0","15.07","-0.36","4.51"
600649,城投控股,"上海城投控股股份有限公司","孔庆伟","上海市浦东新区北艾路1540号","200120","http://www.sh600649.com","俞有勤","86-21-58772830-187","ctkg@600649sh.com","189,494","0","1","0","3,897,942,564.91","0","1,139,487,558.62","849,206,611.67","770,433,564.58","-180,756,932.49","26,084,115,404.98","11,986,132,717.03","0.37","0.37","0.34","0","6.79","0","6.41","-0.08","5.22"
600650,锦江投资,"上海锦江国际实业投资股份有限公司","沈懋兴","上海市浦东大道1号","200002","http://www.jjtz.com","于建敏","86-21-63218800","dshms@jjtz.com","69,811","0","3","0","1,841,582,680.33","0","385,006,738.36","284,207,585.89","263,863,901.97","418,738,143.29","3,080,148,883.6","2,015,667,920.78","0.52","0.52","0.48","0","14.36","0","13.33","0.76","3.65"
600651,飞乐音响,"上海飞乐音响股份有限公司","邵礼群","上海市嘉定区嘉新公路1001号第七幢","201801","http://www.facs.com.cn","叶盼","86-21-59900651","office@facs.com.cn","54,283","0","0.4","0","1,488,122,150.21","0","119,061,612.07","92,965,117.08","75,175,441.9","106,030,068.01","2,128,310,430.4","1,064,338,319.37","0.15","0.15","0.12","0","9.17","0","7.41","0.17","1.73"
600652,爱使股份,"上海爱使股份有限公司","肖勇","上海市石门二路333弄3号","200031","http://www.sh-ace.com","张亮","86-21-64710022-8818","zhangliang@sh-ace.com","115,444","0","0","0","1,915,533,130.28","0","105,450,364.94","22,349,165.89","15,984,737.29","535,038,381.78","3,946,435,784.49","957,038,673.43","0.04","0.04","0.03","0","2.38","0","1.7","0.96","1.72"
600653,申华控股,"上海申华控股股份有限公司","祁玉民","上海市宁波路1号","200002","http://www.600653.com.cn","翟锋","86-21-63372010-63372011","stock@600653.com.cn","292,969","0","0","0","7,070,069,687.51","0","131,619,532.86","61,176,012.21","-51,469,096.71","23,633,708.9","6,948,238,732.08","1,665,769,373.91","0.04","0.04","-0.03","0","3.37","0","-2.84","0.01","0.95"
600654,飞乐股份,"上海飞乐股份有限公司","邵礼群","上海市浦东新区新金桥路1299号","200072","http://www.feilo.com.cn","刘仁仁","86-21-62512629","liurenren@feilo.com.cn","101,093","0","0","0","1,155,722,162.1","0","111,341,302.4","108,058,290.93","-27,631,613.05","-51,828,688.06","1,723,188,720.84","1,145,623,153.25","0.14","0.14","-0.04","0","9.85","0","-2.52","-0.07","1.52"
600655,豫园商城,"上海豫园旅游商城股份有限公司","吴平","上海市文昌路19号","200010","http://www.yuyuantm.com.cn","蒋伟","86-21-63559999","obd@yuyuantm.com.cn","198,324","0","0.5","0","12,070,233,754.12","0","885,376,573.73","672,732,852.69","642,308,000.92","554,930,795.8","10,272,879,331.49","4,569,821,091.12","0.47","0.47","0.45","0","15.72","0","15.01","0.39","3.18"
600656,博元投资,"东莞市方达再生资源产业股份有限公司","任昌建","广东省东莞市松山湖科技产业园区北部工业城中小科技企业创业园第5栋B314","519070","http://www.600656.net","方遒","86-756-2660313-818","fangqiu73@126.com","13,742","0","0","0","0","0","2,806,283.54","9,370,923.5","-40,272,121.48","-38,690,101.94","166,858,721.39","-362,231,208.53","0.05","0.05","-0.21","0","0","0","0","-0.2","-1.9"
600657,信达地产,"信达地产股份有限公司","贾放","北京市崇文区永内大街1号","100081","http://www.cindare.com","张小琦","86-10-82190959","dongmiban@cnda.com.cn","51,760","0","0","0","4,133,496,713.6","0","580,887,094.43","418,445,650.07","374,616,994.48","-836,160,341.61","13,937,883,841.4","5,747,258,441.89","0.27","0.27","0.25","0","7.64","0","6.84","-0.55","3.77"
600658,电子城,"北京电子城投资开发股份有限公司","王岩","北京市朝阳区酒仙桥路甲12号电子城科技大厦16层","100015","-","吕延强","86-10-64313278","bez@bez.com.cn","29,261","0","1.25","0","1,308,474,992.32","0","486,457,720.3","365,147,580.44","355,419,682.75","837,753,841.55","3,205,318,973.54","1,715,499,913.34","0.63","0.63","0.61","0","23.86","0","23.22","1.44","2.96"
600659,*ST花雕,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600660,福耀玻璃,"福耀玻璃工业集团股份有限公司","曹德旺","福建省福清市融侨经济技术开发区","350301","http://www.fuyaogroup.com","陈跃丹","86-591-85383777","chenyuedan@fuyaogroup.com","149,478","0","5.7","0","8,508,037,837","0","2,011,830,964","1,787,757,947","1,767,351,758","2,115,079,275","10,566,972,326","5,842,145,138","0.89","0.89","0.88","0","35.58","0","35.17","1.06","2.92"
