股票代码,简称,公司法定中文名称,公司法定代表人,公司注册地址,公司办公地址邮政编码,公司国际互联网网址,公司董事会秘书姓名,公司董事会秘书电话,公司董事会秘书电子信箱,报告期末股东总数,每10股送红股数,每10股派息数（含税）,每10股转增数,本期营业收入(元),本期营业利润(元),利润总额(元),归属于上市公司股东的净利润(元),归属于上市公司股东的扣除非经常性损益的净利润(元),经营活动产生的现金流量净额(元),总资产(元),所有者权益（或股东权益）(元),基本每股收益(元/股),稀释每股收益(元/股),扣除非经常性损益后的基本每股收益(元/股),全面摊薄净资产收益率（%）,加权平均净资产收益率（%）,扣除非经常性损益后全面摊薄净资产收益率（%）,扣除非经常性损益后的加权平均净资产收益率（%）,每股经营活动产生的现金流量净额(元/股),归属于上市公司股东的每股净资产（元/股）
600611,大众交通,"大众交通（交通）股份有限公司","杨国平","中山西路1515号大众大厦12楼","201103","WWW.96822.COM","赵思渊","021-64285708","LCP@96822.com","174,278","0","0.8","0","2,912,974,950.29","0","0","389,165,549.44","202,265,019.14","-174,671,417.67","9,662,476,497.41","5,424,104,737.23","0.25","0.25","0.13","0","7.37","0","3.83","0","0"
600612,老凤祥,"老凤祥股份有限公司","胡书刚","上海市河南南路33号24楼","200235","http://www.chinafirstpencil.com","周富良","(021)54480605","cfp612@126.com","43,243","0","6","0","25,553,399,023.52","0","0","611,307,662.5","567,913,910.41","750,528,303.92","8,885,008,472.89","2,761,486,945.94","1.17","1.17","1.09","0","24.58","0","22.84","0","0"
600613,神奇制药,"上海永生投资管理股份有限公司","张芝庭","上海市浦东新区上川路995号","200003","www.613904.com","梅君","021－53750009","mj041@sina.com","27,766","0","0","0","153,999,261.07","0","0","13,701,765.23","12,462,957.82","-11,181,604.03","250,916,263.52","205,063,740.3","0.09","0.09","0.08","0","6.91","0","6.31","0","0"
600614,鼎立股份,"上海鼎立科技发展(集团)股份有限公司","许宝星","上海浦东航津路1929号1幢第六层","200433","www.600614.com","姜卫星","021-35071889*698","jiang_wx@600614.com","54,933","0","0.4","0","1,062,928,618.22","0","0","56,174,928","-5,818,947.4","-70,225,691.13","2,735,351,888.68","881,571,315.42","0.1","0.1","-0.01","0","6.6","0","-0.67","0","0"
600615,丰华股份,"上海丰华（集团）股份有限公司","涂明海","上海市浦东新区浦建路76号由由国际广场901室","200127","www.fenghwa.sh.cn","吴中闯（代）","021-50903399","fenghaw600615@163.com","14,425","0","0","0","23,383,766.24","0","0","4,103,916.32","-17,320,485.44","-9,471,053.84","532,886,674.66","495,382,493.93","0.02","0.02","-0.09","0","0.83","0","-3.5","0","0"
600616,金枫酒业,"上海金枫酒业股份有限公司","葛俊杰","上海市浦东新区张杨路579号（三鑫大厦内）","200063","www.jinfengwine.com","张黎云","（021）58352625 （021）50812727*8607","lily@jinfengwine.com","58,691","0","1","0","951,180,160.77","0","0","103,269,050.61","100,976,800.2","97,332,993.73","1,649,050,082.6","1,248,892,532.51","0.24","0.24","0.23","0","8.57","0","8.38","0","0"
600617,*ST联华,"上海联华合纤股份有限公司","程鹏","上海市陆家浜路1378号","200122","www.600617.com.cn","姜琴","021-61639685","600617@600617.com.cn","14,261","0","0","0","0","0","0","-9,222,403.51","-13,136,399.36","-7,719,804.4","20,320,542.27","-68,988,615.22","-0.06","-0.06","-0.08","0","-14.33","0","-20.41","0","0"
600618,氯碱化工,"上海氯碱化工股份有限公司","李军先生","上海市龙吴路4747、4800号","200241","www.scacc.com","许沛文","021-64340601","shxpw@126.com","119,595","0","0","0","6,340,883,649.76","0","0","102,542,136.82","65,211,838.9","644,308,830.14","6,340,132,786.82","2,828,464,570.6","0.09","0.09","0.06","0","3.69","0","2.35","0","2.45"
600619,海立股份,"上海海立（集团）股份有限公司","沈建芳","上海市浦东新区金桥出口加工区宁桥路888号","201206","http://www.highly.cc","罗敏","021-58547777、58547618","luomin@highly.cc","54,206","0","1.2","0","6,772,965,870.14","0","0","147,846,068.9","128,465,613.7","411,703,667.05","7,530,989,360.2","2,365,021,252.04","0.23","0.23","0.2","0","7.24","0","6.29","0","0"
600620,天宸股份,"上海市天宸股份有限公司","叶茂菁","上海市浦东新区康士路17号","200336","www.shstc.com","许旭羽","021-62782233","xuxuyu@shstc.com","37,100","0","0.1","0","53,318,998.44","0","0","13,710,637.74","-3,133,892.44","22,339,436.64","998,224,762.19","745,111,806.31","0.03","0.03","-0.01","0","1.9","0","-0.43","0","0"
600621,华鑫股份,"上海华鑫股份有限公司","毛辰","上海市浦东新区金海路1000号","200001","www.shchinafortune.com","胡之奎","021-63226000-501","hzk@shchinafortune.com","72,635","0","1.1","0","945,337,697.75","0","0","183,042,841.66","182,435,530.27","-83,908,545.53","2,819,535,152.77","1,434,126,417.2","0.35","0.35","0.35","0","13.38","0","13.34","0","0"
600622,嘉宝集团,"上海嘉宝实业（集团）股份有限公司","钱明","上海市嘉定区清河路55号6-7F","201800","http://www.jbjt.com","孙红良","021-59529711","jbdm@jbjt.com","80,877","0","1.8","0","2,116,823,349.37","0","0","303,019,929.39","274,626,224.31","-452,398,459.66","7,166,333,198.74","2,420,563,781","0.59","0.59","0.53","0","13.06","0","11.84","0","0"
600623,双钱股份,"双钱集团股份有限公司","刘训峰先生","上海市四川中路63号","200002","http://www.doublecoinholdings.com","王玲","021-33024666-6379","wangling@doublecoinholdings.com","58,735","0","1","0","12,101,579,585.08","0","0","292,159,489.58","249,035,909.83","951,214,077.93","10,745,099,450.85","2,494,059,831.64","0.33","0.33","0.28","0","12.27","0","10.46","0","0"
600624,复旦复华,"上海复旦复华科技股份有限公司","王生洪","上海浦东新区金海路3288号4幢E332室","200433","http://www.forwardgroup.com","任琳芳","63872288","shareholder@forwardgroup.com","73,370","0","0.36","0","867,237,413.09","0","0","28,066,480.04","12,649,943.2","222,355,801.55","1,315,645,608.91","579,104,667.09","0.08","0.08","0.04","0","4.87","0","2.2","0","0"
600625,PT水仙,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600626,申达股份,"上海申达股份有限公司","席时平","上海市浦东新区洪山路176号118室","200060","http://www.cnshenda.com.cn","玛天羽","021-62328282","600626@sh-shenda.com","62,199","0","1","0","6,817,471,228.96","0","0","164,734,081.23","122,322,849.57","141,831,158.53","3,624,348,387.3","2,027,323,765.89","0.23","0.23","0.17","0","8.33","0","6.18","0","0"
600627,上电股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600628,新世界,"上海新世界股份有限公司","董事长徐若海先生","上海市南京西路2？88号","200003","http://www.newworld-china.com","马炳芳先生","(021)63588888*3322","nwuser@sh163.net","72,680","0","1.5","0","3,547,821,336.33","0","0","236,818,711.15","218,026,074.75","445,450,042.28","5,198,288,899.74","2,234,305,451","0.45","0.45","0.41","0","11.01","0","10.13","0","0"
600629,棱光实业,"上海棱光实业股份有限公司","章曦","上海市龙吴路4900号","200336","-","李恒广","021-62192863","lihg@lengguang.sh.cn","13,887","0","0","0","524,760,357.12","0","0","9,779,643.11","-57,317,517.76","106,866,622.51","1,662,874,867.14","762,141,901.11","0.03","0.03","-0.16","0","1.29","0","-7.42","0","0"
600630,龙头股份,"上海龙头（集团）股份有限公司","朱勇先生","上海市制造局路584号10幢4楼","200023","http://www.shanghaidragon.com.cn","陈峰","021-34061116","ltdsh@shanghaidragon.com.cn","77,166","0","0","0","4,723,844,885.7","0","0","45,659,863.23","29,103,157.76","143,131,139.13","2,571,527,498.34","1,515,541,453.9","0.11","0.11","0.07","0","3.07","0","1.96","0","0"
600631,百联股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600632,华联商厦,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600633,浙报传媒,"浙报传媒集团股份有限公司","蒋国兴","杭州市体育场路178号26-27楼","310039","www.600633.cn","李庆","0571-85310949","zdm@8531.cn","17,995","0","0","0","1,437,957,163.64","0","0","221,327,123.7","214,541,938.01","340,212,921.38","2,630,036,380.45","1,028,635,909.88","0.52","0.52","0.5","0","20.75","0","22.27","0","0"
600634,ST澄海,"上海澄海企业发展股份有限公司","鲍崇宪","上海市余姚路317号","200433","www.600634.com","吴裕芹","021-62696296","chenghai@600634.com","10,877","0","0","0","33,660,441.88","0","0","23,747,298.32","-5,557,744.29","-41,495,223.77","232,090,607.35","166,216,607.03","0.27","0.27","-0.06","0","15.39","0","-3.6","0","0"
600635,大众公用,"上海大众公用事业（集团）股份有限公司","杨国平","上海浦东商城路518号","201103","http://www.dzug.cn","梁嘉玮","64280679","master@dzug.cn","210,484","0","0.7","0","3,666,048,738.43","0","0","336,718,782.26","138,529,318.15","380,284,293.82","10,683,856,598.31","3,868,679,807.84","0.2","0.2","0.08","0","8.76","0","3.6","0","0"
600636,三爱富,"上海三爱富新材料股份有限公司","魏建华","上海市龙吴路4411号","200235","http:// www.sh3f.com","李莉","021-64823549","bod@sh3f.com","87,296","0","1.1","0","3,288,333,801.83","0","0","139,485,813.72","170,730,135.76","182,761,311.1","3,638,275,456.34","1,662,630,374.25","0.36","0.36","0.45","0","8.73","0","10.69","0","0"
600637,百视通,"百视通新媒体股份有限公司","裘新","田林路140号","200233","www.bestv.com.cn","张建","021-33396736","zhang.jian@bestv.com.cn","40,258","0","0","0","2,027,748,375.1","0","0","516,468,238.65","490,930,567.93","922,669,265.52","3,882,897,747.07","3,084,762,674.31","0.46","0.46","0.44","0","18.27","0","17.37","0","0"
600638,新黄浦,"上海新黄浦置业股份有限公司","王伟旭","上海市北京东路668号西楼32层","200001","http://www.600638.com","李薇洁","（021）63238888","stock@600638.com","75,985","0","1","0","1,033,856,388.05","0","0","208,015,312.78","185,313,736.78","359,094,239.72","8,421,527,473.77","3,241,588,624.39","0.37","0.37","0.33","0","6.66","0","5.93","0","0"
600639,浦东金桥,"上海金桥出口加工区开发股份有限公司","张素心","上海浦东新金桥路28号","201206","http://www.58991818.com","代燕妮","50307702","Daiyn@58991818.com","80,371","0","1.1","0","1,122,232,060.26","0","0","333,810,037.14","323,934,330.25","-54,697,920.59","9,368,450,562.68","4,297,936,030.34","0.36","0.36","0.35","0","8.01","0","7.77","0","0"
600640,号百控股,"号百控股股份有限公司","王玮","上海市江宁路1207号20-21楼","200060","http://www.besttoneh.com","李培忠","021-62762171","pzli@chinasatcomgm.com","36,933","0","0","0","1,939,291,054.19","0","0","132,630,410.53","28,505,737.13","115,988,397.39","3,532,762,200.77","2,382,876,516.88","0.25","0.25","0.06","0","5.65","0","1.59","0","0"
600641,万业企业,"上海万业企业股份有限公司","程光","上海市浦东大道720号9楼","200120","http://www.600641.com.cn","吴云韶","021-50367718","wyqy@vip.sina.com","75,277","0","0.5","0","1,202,738,375.36","0","0","111,051,398.96","109,194,636.68","166,578,566.68","7,152,918,403.31","2,500,410,208.95","0.14","0.14","0.14","0","4.5","0","4.42","0","0"
600642,申能股份,"申能股份有限公司","吴建雄","上海市虹井路159号5楼","201103","http://www.shenergy.net.cn/","周燕飞","021-63900642、33570888","zhengquan@shenergy.com.cn","254,149","0","1.2","0","24,117,987,423.44","0","0","1,556,463,231.48","1,534,192,413.43","3,036,177,761.11","37,615,461,823.93","19,408,380,059.42","0.33","0.33","0.32","0","8.1","0","7.99","0","0"
600643,爱建股份,"上海爱建股份有限公司","范永进","上海市浦东新区泰谷路168号","200030","http://www.aj.com.cn","范永进（代行）","021-64396600","dongmi@aj.com.cn","80,486","0","0","0","239,340,922.15","0","0","321,209,764.83","200,124,659.34","-918,036,564.59","4,444,597,140.18","4,234,907,329.08","0.33","0.33","0.2","0","10.66","0","6.64","0","0"
600644,乐山电力,"乐山电力股份有限公司","廖政权","四川省乐山市市中区嘉定北路46号","614000","http://www.lsep.com.cn","王迅","08332445800","600644@vip.163.com","74,266","0","0.5","0","1,450,153,846.86","0","0","45,884,798.94","24,306,259.64","9,045,001.35","3,656,149,367.43","770,304,887.55","0.14","0.14","0.07","0","5.77","0","3.05","0","0"
600645,中源协和,"中源协和干细胞生物工程股份公司股份有限公司","王勇","天津市滨海新区（津南）创意中心A座1002室","300050","www.vcanbio.com","夏亮","022-23318350转8007","zhongyuanxiehe@sohu.com","19,310","0","0","0","300,342,739.95","0","0","13,898,900.74","633,044.64","70,409,955.84","1,233,425,087.7","146,535,601.85","0.04","0.04","0","0","8.96","0","0.41","0","0"
600646,ST国嘉,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600647,同达创业,"上海同达创业投资股份有限公司","周立武","上海市浦东新区金新路58号银桥大厦24楼","200120","http//www.shtdcy.com","薛玉宝","021-68871928；021-61638809","xueyb@126.com","9,996","3","0.65","0","250,765,717.91","0","0","22,032,938.77","15,218,506.32","44,971,530.42","437,025,666.44","191,834,101.32","0.21","0.21","0.14","0","12.18","0","8.41","0","0"
600648,外高桥,"上海外高桥保税区开发股份有限公司","舒榕斌","上海市浦东新区杨高北路889号","200131","www.shwgq.com","黄磷","021-51980847","gudong@shwgq.com","54,857","0","1.4","0","7,304,337,453.28","0","0","440,679,561.15","392,492,303.18","2,334,514,798.35","24,511,677,019.49","4,952,948,110.54","0.44","0.44","0.39","0","9.3","0","8.33","0","0"
600649,城投控股,"上海城投控股股份有限公司","孔庆伟","上海市浦东新区北艾路1540号","200120","http://wwww.sh600649.com","俞有勤","021-58772830-187","ctkg@600649sh.com","164,179","0","1.5","0","5,038,762,206.4","0","0","1,340,798,550.51","509,429,432.77","-783,428,017.41","29,606,438,654.24","13,536,035,472.59","0.45","0.45","0.17","0","10.33","0","3.93","0","0"
600650,锦江投资,"上海锦江国际实业投资股份有限公司","杨原平","上海市浦东大道1号","200002","www.jjtz.com","濮荣平","（021）63218800","dshms@jjtz.com","62,420","0","2.3","0","2,025,515,173.8","0","0","184,765,338.12","175,223,450.85","310,903,490.46","3,099,100,774.63","2,118,163,307.97","0.34","0","0.32","0","8.76","0","8.31","0","0"
600651,飞乐音响,"上海飞乐音响股份有限公司","邵礼群","上海市嘉定区嘉新公路1001号第七幢","201801","www.facs.com.cn","叶盼","021-59900651","office@facs.com.cn","72,012","0","0.45","0","2,014,042,616.23","0","0","105,044,397.82","94,993,036.85","146,918,017.73","2,285,864,718.78","1,148,589,173.76","0.14","0.14","0.13","0","8.73","0","7.89","0","0"
600652,爱使股份,"上海爱使股份有限公司","肖勇","上海市石门二路333弄3号6B","200031","http://www.sh-ace.com","张亮","021-64710022转8818","zhangliang@sh-ace.com","97,788","0","1.07","0","2,129,602,810.39","0","0","197,580,893.91","-62,202,217.6","102,861,316.59","3,167,703,682.2","1,014,428,262.7","0.35","0.35","-0.11","0","20.36","0","-6.41","0","0"
600653,申华控股,"上海申华控股股份有限公司","祁玉民","上海市宁波路1号","200002","http://www.600653.com.cn","翟锋","（021）63372010","stock@600653.com.cn","248,446","0","0","0","13,154,688,288.06","0","0","147,945,206.77","-273,351,199.27","-203,850,942.95","5,953,438,271.47","1,888,139,611.79","0.08","0.08","-0.16","0","8.26","0","-15.26","0","0"
600654,飞乐股份,"上海飞乐股份有限公司","黄峰","上海市浦东新区新金桥路1888号11号楼","200072","http://www.feilo.com.cn","张杏兴","62512629","zhangxingxing@feilo.com.cn","79,375","0","0.42","0","2,019,670,053.56","0","0","104,875,640.76","85,626,730.48","41,965,067.2","2,165,087,505.11","1,399,114,305.23","0.14","0.14","0.11","0","7.8","0","6.37","0","0"
600655,豫园商城,"上海豫园旅游商城股份有限公司","叶凯","上海市文昌路19号","200010","www.yuyuantm.com.cn","蒋伟","021-63559999","obd@yuyuantm.com.cn","158,714","0","2.03","0","20,297,704,083.44","0","0","967,868,881.96","870,915,586.71","1,658,180,025.35","11,153,938,873.07","5,828,044,164.32","0.67","0.67","0.61","0","17.77","0","15.99","0","0"
600656,博元投资,"珠海市博元投资股份有限公司","余蒂妮","珠海市横琴镇红旗村宝中路3号四楼4030室","519070","-","王寒朵","0756-2660313-817","sh600656@163.com","16,596","0","0","0","191,224,852.28","0","0","18,241,784.09","4,896,693.93","-13,738,602.64","592,326,724.53","64,369,115.52","0.1","0.1","0.02","0","33.02","0","8.17","0","0"
600657,信达地产,"信达地产股份有限公司","贾洪浩","北京市崇文区永内大街1号","100081","www.cindare.com","石爱民","010-82190959","dongmiban@cnda.com.cn","45,337","0","0.7","0","4,007,250,368.87","0","0","613,784,293.29","507,693,957.09","-2,225,141,157.7","19,564,056,275.63","6,599,287,862.47","0.4","0.4","0.33","0","9.55","0","7.9","0","0"
600658,电子城,"北京电子城投资开发股份有限公司","王岩","北京市朝阳区酒仙桥路甲12号电子城科技大厦16层","100015","网站正在建设中","吕延强","010-58833515","bez@bez.com.cn","22,727","0","2.21","0","1,398,668,117.03","0","0","425,769,272.89","422,097,225.95","577,725,470.57","4,010,363,445.1","2,299,504,266.62","0.73","0.73","0.73","0","20.06","0","19.88","0","0"
600659,*ST花雕,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600660,福耀玻璃,"福耀玻璃工业集团股份有限公司","曹德旺","福建省福清市融侨经济技术开发区","350301","http://www.fuyaogroup.com","陈向明","0591-85383777","chenxiangming@fuyaogroup.com","130,767","0","5","0","10,247,391,495","0","0","1,524,770,826","1,483,814,676","2,509,568,377","13,041,040,852","6,971,708,188","0.76","0.76","0.74","0","23.13","0","22.5","0","0"
600661,新南洋,"上海新南洋股份有限公司","钱天东","上海市番禺路667 号六楼","200030","www.xin-ny.com ","朱凯泳","021-62826347","zky@xin-ny.com","19,872","0","0","0","498,988,662.29","0","0","-49,817,768.46","-51,422,400.88","22,569,842.76","1,009,321,077.85","370,870,230.59","-0.29","-0.29","-0.3","0","-12.96","0","-13.37","0","0"
600662,强生控股,"上海强生控股股份有限公司","洪任初","上海市浦东新区浦建路145号","200041","http://www.62580000.com.cn","虞慧彬","021-61353187","huibinyu@163.com","118,606","0","1","0","3,813,947,197.01","0","0","182,856,305.16","93,120,215.68","482,492,018.42","6,120,077,684.07","2,937,918,716.72","0.17","0.17","0.09","0","6.3","0","3.21","0","0"
600663,陆家嘴,"上海陆家嘴金融贸易区开发股份有限公司","李晋昭","中国上海浦东大道981号","200127","www.ljz.com.cn","陶剑雯","86-21-33848801","invest@ljz.com.cn","135,458","0","1.63","0","3,492,086,591.86","0","0","1,010,985,430.86","932,793,429.94","1,604,845,458.83","30,782,076,569.84","11,584,310,835.22","0.54","0.54","0.5","0","9.01","0","8.31","0","0"
600664,哈药股份,"哈药集团股份有限公司","张利君","哈尔滨市南岗区昆仑商城隆顺街2号","150070","http://www.hayao.com","孟晓东","0451-51870077","mengxd@hayao.com","99,657","0","0","0","17,662,946,863.7","0","0","499,645,016.3","639,929,499.08","557,829,737.86","15,667,179,105.45","7,956,428,588.42","0.26","0.26","0.33","0","6.51","0","8.33","0","0"
600665,天地源,"天地源股份有限公司","俞向前","上海浦东新区张杨路500号华润时代广场二十六楼K单元","710075","http://www.tande.cn","刘宇","029-88326035","liuyu@tande.cn","58,857","0","0.85","0","2,267,482,428.46","0","0","241,949,708.71","236,683,132.8","-265,594,709.88","8,944,434,663.5","2,181,918,017","0.28","0.28","0.27","0","11.74","0","11.5","0","0"
600666,西南药业,"西南药业股份有限公司","李标","重庆市沙坪坝区天星桥21号","400038","www.swp.cn","蒋茜","023-89855125","swp600666@163.com","38,853","0","0","0","1,205,098,865.43","0","0","36,364,592.16","35,558,751.16","68,132,784.62","1,512,464,060.36","433,511,145.36","0.13","0.13","0.12","0","8.76","0","8.56","0","0"
600667,太极实业,"无锡市太极实业股份有限公司","顾斌","无锡市下甸桥南堍","214024","www.wxtj.com","胡义新","0510-85419120","wxtj600667@wxtj.com","82,703","0","0","0","4,156,965,997.78","0","0","50,641,492.14","33,256,033.47","844,890,627.84","5,407,147,338.19","1,570,415,257.03","0.05","0.05","0.03","0","4.83","0","3.17","0","0"
600668,尖峰集团,"浙江尖峰集团股份有限公司","蒋晓萌","浙江省金华市婺江东路88号","321000","http://www.jianfeng.com.cn","朱坚卫","0579-82320582","jf@jianfeng.com.cn","66,306","0","1.5","0","1,649,095,454.4","0","0","163,505,997.13","161,176,034.1","112,019,677.7","2,778,370,379.17","1,514,999,218.55","0.48","0.48","0.47","0","11.26","0","11.1","0","0"
600669,*ST鞍成,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600670,*ST斯达,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600671,天目药业,"杭州天目山药业股份有限公司","宋晓明","浙江省临安市苕溪南路78号","311300","http://www.hztmyy.com","徐欢晓","0571-63722229","xuhuanxiao@sohu.com","11,538","0","0","0","229,078,895.28","0","0","-88,842,449.68","-87,688,408.61","-19,822,528.51","295,924,540.87","79,171,657.57","-0.73","-0.73","-0.72","0","-71.88","0","-70.95","0","0"
600672,*ST华圣,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600673,东阳光铝,"广东东阳光铝业股份有限公司","郭京平","广东省韶关市乳源县乳城镇侯公渡","523871","WWW.HEC-AL.COM","陈铁生","（0769）85370225","sss888880808@126.com","39,321","0","1","0","4,415,010,665.11","0","0","154,088,230.85","141,838,802.47","470,945,986.93","7,694,174,602.46","2,593,372,527.3","0.19","0.19","0.17","0","6.08","0","5.63","0","0"
600674,川投能源,"四川川投能源股份有限公司","黄顺福","四川省成都市武侯区龙江路11号","610015","www.scte.com.cn","谢洪先","028-86098649","xiehongxian@scte.com.cn","67,637","0","0.62","0","1,137,124,628.24","0","0","410,370,236.06","406,111,428.39","635,485,360.33","15,702,538,063.89","8,499,524,839.87","0.21","0.21","0.21","0","5.24","0","5.19","0","0"
600675,中华企业,"中华企业股份有限公司","朱胜杰","上海市华山路2号","200125","http：//www.cecl.com.cn","印学青","021-20772222","zhqydm@cecl.com.cn","162,846","0","1.2","0","3,583,397,504.12","0","0","565,190,611.8","35,957,694.37","1,643,505,260.78","25,852,906,049.31","5,683,883,408.22","0.36","0.36","0.02","0","10.39","0","0.66","0","0"
600676,交运股份,"上海交运集团股份有限公司","陈辰康","上海市浦东新区曹路工业园区民冬路239号","200070","http://www.cnsjy.com","蒋玮芳","63178257","jygf@sh163.net","65,602","0","1","0","7,859,173,145.63","0","0","276,373,939.13","211,644,641.5","581,723,596.34","6,602,823,770.57","2,957,843,484.37","0.32","0.32","0.25","0","9.8","0","7.54","0","0"
600677,航天通信,"航天通信控股集团股份有限公司","杜尧","杭州解放路138号航天通信大厦一号楼","310009","http://www.aerocom.cn","徐宏伟","0571-87034676","stock@aerocom.cn","74,472","0","0","0","9,302,491,745.01","0","0","83,978,632.11","-80,534,448.06","91,808,358.64","7,009,460,230.38","1,044,919,455.96","0.26","0.26","-0.25","0","6.91","0","-6.63","0","0"
600678,四川金顶,"四川金顶（集团）股份有限公司","杨学品","四川省峨眉山市乐都镇","614224","http://www.scjd.cn","闫蜀","0833-2218123","dsb@scjd.cn","39,662","0","0","0","12,135,839.95","0","0","453,980,439.16","-99,553,397.46","-207,529,960.25","192,234,608.62","53,284,339.33","1.3","1.3","-0.29","0","0","0","0","0","0"
600679,金山开发,"金山开发建设股份有限公司","周卫中","中国上海市金山工业区开乐大街158号6号楼","201103","www.jskfjs.com","刘峰","021-31351500  021-31351508","lf@jskfjs.com","39,482","0","0","0","799,457,718.97","0","0","4,085,545.91","-16,002,908.12","-18,024,270.69","1,242,712,093.37","589,427,417.96","0.01","0.01","-0.05","0","0.7","0","-2.76","0","0"
600680,上海普天,"上海普天邮通科技股份有限公司","曹宏斌","上海市宜山路700号","200233","http://www.shpte.com","陆贤薇","021-64832699","zhengquanb@shpte.com","34,189","0","0","0","1,265,917,008.18","0","0","-79,710,367.44","-82,152,001.25","-143,715,382.45","2,424,088,518.74","1,343,220,480.92","-0.21","-0.21","-0.22","0","-5.73","0","-5.9","0","0"
600681,万鸿集团,"万鸿集团股份有限公司","戚围岳","汉阳区阳新路特一号","430000","http://www.winowner.com","许伟文","027-88066666","wdf94639@sina.com","25,064","0","0","0","86,113,543.68","0","0","2,849,329.43","2,753,665.35","-3,598,399.67","174,014,510.75","24,090,441.13","0.01","0.01","0.01","0","13.73","0","13.27","0","0"
600682,南京新百,"南京新街口百货商店股份有限公司","杨怀珍","南京市中山南路1号","210005","www.njxb.com","潘利建","025-84717494","njplj@sina.com","22,730","0","1","0","2,850,131,334.53","0","0","190,528,122.36","105,145,845.16","285,865,377.82","3,745,101,016.87","1,268,755,138.45","0.53","0.53","0.29","0","15.93","0","8.79","0","0"
600683,京投银泰,"京投银泰股份有限公司","王琪","宁波市海曙中山东路238号","100022","www.600683.com","邓志高","010-65636622","ir@600683.com","50,033","0","0.65","0","1,122,229,885.64","0","0","86,496,857.15","-433,549,142.16","-727,892,855.32","14,992,040,919.79","1,839,682,850.66","0.12","0.12","-0.59","0","4.81","0","-24.11","0","0"
600684,珠江实业,"广州珠江实业开发股份有限公司","郑暑平","广州市越秀区环市东路362-366号好世界广场3001-3005室","510060","www.gzzjsy.com","黄静","020-83752828","huangjing@gzzjsy.com","33,286","5","0","0","1,797,185,026.24","0","0","344,312,431.43","343,953,346.87","400,447,780.77","3,533,430,800.38","1,447,722,136.64","1.09","1.09","1.09","0","26.99","0","26.96","0","0"
600685,广船国际,"广州广船国际股份有限公司","余宝山","中国，广州市荔湾区芳村大道南40号","510382","www.chinagsi.com","陈利平","（8620）81891712转3155","chenlpaa@chinagsi.com","65,855","0","1.2","0","6,424,083,364.01","0","0","10,327,540.44","-38,570,558.87","-147,651,544.82","10,862,086,077.54","4,145,114,473.3","0.02","0.02","-0.06","0","0.25","0","-0.94","0","0"
600686,金龙汽车,"厦门金龙汽车集团股份有限公司","谷涛","厦门市厦禾路668号22-23层","361004","www.xmklm.com.cn","唐祝敏","0592-2969815","600686@xmklm.com.cn","38,758","0","1.5","0","19,165,350,185.82","0","0","210,917,137.38","130,418,481.55","931,537,009.33","14,656,250,946.73","2,101,236,566.2","0.48","0.48","0.29","0","10.45","0","6.46","0","0"
600687,刚泰控股,"浙江刚泰控股（集团）股份有限公司","徐建刚","浙江省德清县武康镇英溪北路2号","200120","www.gangtaikonggu.com.cn","张秦","021-68865161","gangtaikonggu@163.com","14,696","0","0.6","0","1,473,797,134.96","0","0","58,783,094.72","50,511,651.79","-48,471,645.41","631,375,858.78","361,355,759.23","0.46","0.46","0.4","0","17.67","0","15.19","0","0"
600688,上海石化,"中国石化上海石油化工股份有限公司","戎光道","中国上海市金山区金一路48号","200540","www.spc.com.cn","张经明","8621-57943143/52377880","spc@spc.com.cn","106,100","0","0","0","93,072,254,000","0","0","-1,548,466,000","-1,719,496,000","-1,611,521,000","36,805,799,000","16,190,419,000","-0.22","-0.22","-0.24","0","-9.03","0","-10.02","0","0"
600689,上海三毛,"上海三毛企业（集团）股份有限公司","张文卿","浦东新区浦东大道1476号、1482号1401-1405室","200023","http://www.600689.com","沈磊","021-63059496","shendby@600689.com","26,875","0","0","0","2,623,465,610.36","0","0","-47,409,990.79","-96,591,562.16","-56,201,357.3","1,183,003,580","362,555,641.4","-0.24","-0.24","-0.48","0","-12.31","0","-25.09","0","0"
600690,青岛海尔,"青岛海尔股份有限公司","杨绵绵","青岛市崂山区海尔工业园内","266101","http://www.haier.net/cn/","明国珍","0532-88931670","finance@haier.com","77,931","0","3.7","0","79,856,597,810.97","0","0","3,269,459,401.22","3,177,078,097.76","5,518,791,862.41","49,688,316,696.42","11,128,546,487.49","1.22","1.22","1.18","0","33.78","0","32.83","0","0"
600691,阳煤化工,"东新电碳股份有限公司","裴西平","四川省自贡市自流井区东光路桌子山22号","030006","-","杨印生","0351-7255821","ymhgzqb@163.com","5,594","0","0","15","21,690,571,430.43","0","0","205,994,257.97","76,701,005.19","761,059,434.9","22,130,068,005.42","4,528,966,188.75","0.51","0.51","0.19","0","5.57","0","2.07","0","0"
