股票代码,简称,1,2,3,4,5,6,7,8,9,10
600416,湘电股份,"股东名称：湘电集团有限公司;持股数量：212,343,361;持股比例：34.9%","股东名称：招商银行股份有限公司－华富成长趋势股票型证券投资基金;持股数量：9,299,549;持股比例：1.53%","股东名称：吴海珍;持股数量：8,453,400;持股比例：1.39%","股东名称：全国社保基金四一七组合;持股数量：6,862,930;持股比例：1.13%","股东名称：国元证券股份有限公司约定购回式证券交易专用证券账户;持股数量：6,283,940;持股比例：1.03%","股东名称：中国建设银行－华富竞争力优选混合型证券投资基金;持股数量：6,008,370;持股比例：0.99%","股东名称：孙显珍;持股数量：5,302,694;持股比例：0.87%","股东名称：中国工商银行－易方达价值成长混合型证券投资基金;持股数量：5,297,414;持股比例：0.87%","股东名称：华宝信托有限责任公司－时节好雨19号集合资金信托;持股数量：4,965,605;持股比例：0.82%","股东名称：新华人寿保险股份有限公司－分红－团体分红－018L－FH001沪;持股数量：4,499,860;持股比例：0.74%"
600418,江淮汽车,"股东名称：安徽江淮汽车集团有限公司;持股数量：455,288,852;持股比例：35.43%","股东名称：合肥市国有资产控股有限公司;持股数量：34,400,000;持股比例：2.68%","股东名称：华润深国投信托有限公司－润赢87号集合资金信托计划;持股数量：29,500,025;持股比例：2.3%","股东名称：天安人寿保险股份有限公司－万能产品;持股数量：21,784,854;持股比例：1.7%","股东名称：华润深国投信托有限公司－润赢86号集合资金信托计划;持股数量：21,550,084;持股比例：1.68%","股东名称：国元证券股份有限公司约定购回式证券交易专用证券账户;持股数量：16,000,000;持股比例：1.25%","股东名称：全国社保基金四一三组合;持股数量：12,224,856;持股比例：0.95%","股东名称：中国工商银行－汇添富优势精选混合型证券投资基金;持股数量：9,816,532;持股比例：0.76%","股东名称：中融国际信托有限公司－融新145号资金信托合同;持股数量：7,926,553;持股比例：0.62%","股东名称：中国农业银行股份有限公司－富国中证国有企业改革指数分级证券投资基金;持股数量：5,175,081;持股比例：0.4%"
600419,新疆天宏,"股东名称：新疆生产建设兵团农十二师国有资产经营有限责任公司;持股数量：38,142,206;持股比例：44.15%","股东名称：青岛英图石油有限公司;持股数量：2,140,518;持股比例：2.48%","股东名称：华润深国投信托有限公司－润金111号集合资金信托计划;持股数量：2,097,830;持股比例：2.43%","股东名称：全国社保基金六零四组合;持股数量：1,668,000;持股比例：1.93%","股东名称：石波;持股数量：1,626,804;持股比例：1.88%","股东名称：中信信托有限责任公司－融赢中信证券1号伞形结构化证券投资集合资金信托计划;持股数量：1,238,825;持股比例：1.43%","股东名称：段士峰;持股数量：900,000;持股比例：1.04%","股东名称：新疆教育出版社;持股数量：803,684;持股比例：0.93%","股东名称：招商证券股份有限公司;持股数量：647,296;持股比例：0.75%","股东名称：方兴妙;持股数量：527,300;持股比例：0.61%"
600420,现代制药,"股东名称：上海医药工业研究院;持股数量：119,756,311;持股比例：41.62%","股东名称：上海高东经济发展有限公司;持股数量：8,353,904;持股比例：2.9%","股东名称：全国社保基金一一二组合？;持股数量：6,990,765;持股比例：2.43%","股东名称：上海广慈医学高科技公司？;持股数量：6,899,000;持股比例：2.4%","股东名称：全国社保基金一零九组合？;持股数量：4,350,495;持股比例：1.51%","股东名称：中国农业银行－国泰金牛创新成长股票型证券投资基金？;持股数量：4,024,151;持股比例：1.4%","股东名称：中国银行股份有限公司－博时医疗保健行业股票型证券投资基金;持股数量：3,583,042;持股比例：1.25%","股东名称：香港中央结算有限公司？？;持股数量：3,007,547;持股比例：1.05%","股东名称：中国银行－富兰克林国海潜力组合股票型证券投资基金？;持股数量：2,787,778;持股比例：0.97%","股东名称：中国建设银行股份有限公司－鹏华医疗保健股票型证券投资基金？;持股数量：2,729,526;持股比例：0.95%"
600421,*ST国药,"股东名称：武汉新一代科技有限公司;持股数量：34,234,261;持股比例：17.5%","股东名称：浙江恒顺投资有限公司;持股数量：13,918,875;持股比例：7.12%","股东名称：江信基金-光大银行-江信基金聚财9号资产管理计划;持股数量：9,019,469;持股比例：4.61%","股东名称：上海天纪投资有限公司;持股数量：5,750,520;持股比例：2.94%","股东名称：湖北中医学院科技服务公司;持股数量：3,881,547;持股比例：1.98%","股东名称：陈华;持股数量：2,309,276;持股比例：1.18%","股东名称：黄冠辉;持股数量：2,213,500;持股比例：1.13%","股东名称：上海镇威实业有限公司;持股数量：1,924,600;持股比例：0.98%","股东名称：蒋凤娟;持股数量：1,590,000;持股比例：0.81%","股东名称：仰帆投资（上海）有限公司;持股数量：1,554,001;持股比例：0.79%"
600422,昆明制药,"股东名称：华方医药科技有限公司;持股数量：64,250,225;持股比例：18.83%","股东名称：云南红塔集团有限公司;持股数量：29,991,365;持股比例：8.79%","股东名称：中国工商银行－汇添富均衡增长股票型证券投资基金;持股数量：10,999,973;持股比例：3.22%","股东名称：傅建平;持股数量：10,035,347;持股比例：2.94%","股东名称：中国工商银行股份有限公司－汇添富医药保健股票型证券投资基金;持股数量：7,516,478;持股比例：2.2%","股东名称：中国建设银行股份有限公司－泰达宏利效率优选混合型证券投资基金;持股数量：5,557,742;持股比例：1.63%","股东名称：云南省工业投资控股集团有限责任公司;持股数量：5,287,108;持股比例：1.55%","股东名称：云南新兴投资有限公司;持股数量：4,669,600;持股比例：1.37%","股东名称：中国银行－富兰克林国海潜力组合股票型证券投资基金;持股数量：4,000,749;持股比例：1.17%","股东名称：周建勤;持股数量：3,402,639;持股比例：1%"
600423,柳化股份,"股东名称：柳州化学工业集团有限公司;持股数量：144,958,192;持股比例：36.3%","股东名称：重庆长龙实业（集团）有限公司;持股数量：19,946,534;持股比例：4.99%","股东名称：重庆绿茵医药（集团）有限公司;持股数量：14,288,283;持股比例：3.58%","股东名称：孙泽华;持股数量：5,083,327;持股比例：1.27%","股东名称：厉立新;持股数量：2,671,868;持股比例：0.67%","股东名称：邓小军;持股数量：1,938,676;持股比例：0.49%","股东名称：中国光大银行股份有限公司－光大保德信量化核心证券投资;持股数量：1,838,602;持股比例：0.46%","股东名称：宗海啸;持股数量：1,700,050;持股比例：0.43%","股东名称：李宏庆;持股数量：1,625,300;持股比例：0.41%","股东名称：闻伟;持股数量：1,557,900;持股比例：0.39%"
600425,青松建化,"股东名称：阿拉尔统众国有资产经营有限责任公司;持股数量：361,367,646;持股比例：26.21%","股东名称：安徽海螺水泥股份有限公司;持股数量：328,354,266;持股比例：23.81%","股东名称：中新建招商股权投资有限公司;持股数量：68,800,000;持股比例：4.99%","股东名称：芜湖海螺水泥有限公司;持股数量：60,000,000;持股比例：4.35%","股东名称：新疆阿拉尔水利水电工程总公司;持股数量：42,163,052;持股比例：3.06%","股东名称：张力;持股数量：32,628,521;持股比例：2.37%","股东名称：新疆生产建设兵团投资有限责任公司;持股数量：18,420,128;持股比例：1.34%","股东名称：中融国际信托有限公司－融鼎01号;持股数量：4,786,154;持股比例：0.35%","股东名称：新疆生产建设兵团第一师电力有限责任公司;持股数量：4,325,786;持股比例：0.31%","股东名称：中国农业银行股份有限公司－工银瑞信高端制造行业股票型证券投资基金;持股数量：4,134,381;持股比例：0.3%"
600426,华鲁恒升,"股东名称：山东华鲁恒升集团有限公司;持股数量：308,902,832;持股比例：32.39%","股东名称：江西育科投资有限责任公司;持股数量：43,950,000;持股比例：4.61%","股东名称：中融国际信托有限公司－汇鑫1号证券投资单一资金信托;持股数量：21,900,000;持股比例：2.3%","股东名称：全国社保基金一零六组合;持股数量：16,345,818;持股比例：1.71%","股东名称：民生加银基金公司－民生－民生加银鑫牛定向增发2号分级资产管理计划;持股数量：10,080,000;持股比例：1.06%","股东名称：广发小盘成长股票型证券投资基金;持股数量：6,063,141;持股比例：0.64%","股东名称：葛中伟;持股数量：4,507,600;持股比例：0.47%","股东名称：中财明远投资管理有限公司;持股数量：4,046,314;持股比例：0.42%","股东名称：新华人寿保险股份有限公司－分红－团体分红－018L－FH001沪;持股数量：3,999,962;持股比例：0.42%","股东名称：泰康人寿保险股份有限公司－万能－个险万能;持股数量：3,835,426;持股比例：0.4%"
600428,中远航运,"股东名称：中国远洋运输(集团)总公司;持股数量：853,945,155;持股比例：50.52%","股东名称：中国广州外轮代理公司;持股数量：10,256,301;持股比例：0.61%","股东名称：诺安平衡证券投资基金;持股数量：10,000,000;持股比例：0.59%","股东名称：同德证券投资基金;持股数量：8,591,548;持股比例：0.51%","股东名称：泰康人寿保险股份有限公司－分红－个人分红－019L－FH002沪;持股数量：7,334,999;持股比例：0.43%","股东名称：全国社保基金四一二组合;持股数量：6,079,150;持股比例：0.36%","股东名称：同智证券投资基金;持股数量：5,389,722;持股比例：0.32%","股东名称：全国社保基金一零五组合;持股数量：5,007,278;持股比例：0.3%","股东名称：孙煜;持股数量：4,793,300;持股比例：0.28%","股东名称：吴雪辉;持股数量：4,652,813;持股比例：0.27%"
600429,三元股份,"股东名称：BEIJING ENTERPRISES (DAIRY) LIMITED;持股数量：326,790,500;持股比例：36.93%","股东名称：北京首都农业集团有限公司;持股数量：229,630,222;持股比例：25.95%","股东名称：全国社保基金一一零组合;持股数量：43,778,341;持股比例：4.95%","股东名称：中国工商银行－招商核心价值混合型证券投资基金;持股数量：13,951,946;持股比例：1.58%","股东名称：新华人寿保险股份有限公司－分红－团体分红－018L－FH001沪;持股数量：11,443,807;持股比例：1.29%","股东名称：交通银行－鹏华中国 50 开放式证券投资基金;持股数量：3,461,836;持股比例：0.39%","股东名称：宏源证券－建行－宏源3号红利成长集合资产管理计划;持股数量：3,000,000;持股比例：0.34%","股东名称：中国人寿保险股份有限公司－万能－国寿瑞安;持股数量：2,936,680;持股比例：0.33%","股东名称：中国人寿保险股份有限公司－分红－个人分红－005L－FH002沪;持股数量：2,928,383;持股比例：0.33%","股东名称：新华人寿保险股份有限公司－传统－普通保险产品－018L－CT001沪;持股数量：2,499,937;持股比例：0.28%"
600432,吉恩镍业,"股东名称：吉林昊融集团有限公司                                                            ;持股数量：362,838,766;持股比例：22.62%","股东名称：长安基金－兴业银行－长安群英5号资产管理计划                                     ;持股数量：297,225,891;持股比例：18.53%","股东名称：东方基金－兴业银行－东方基金定增优选1号资产管理计划                             ;持股数量：231,175,693;持股比例：14.41%","股东名称：兴业全球基金－兴业银行－中铁宝盈资产管理有限公司                                ;持股数量：132,100,396;持股比例：8.24%","股东名称：兴业全球基金－兴业银行－刁静莎                                                  ;持股数量：52,840,158;持股比例：3.29%","股东名称：东方基金－兴业银行－定增优选2号资产管理计划                                     ;持股数量：39,630,118;持股比例：2.47%","股东名称：东北证券股份有限公司约定购回式证券交易专用证券账户                              ;持股数量：29,000,000;持股比例：1.81%","股东名称：东方基金－兴业银行－定增优选3号资产管理计划                                     ;持股数量：26,420,079;持股比例：1.65%","股东名称：鞍山钢铁集团公司                                                                ;持股数量：21,690,200;持股比例：1.35%","股东名称：兴业全球基金－兴业银行－张宇                                                    ;持股数量：13,210,039;持股比例：0.82%"
600433,冠豪高新,"股东名称：中国纸业投资有限公司;持股数量：335,223,823;持股比例：28.16%","股东名称：广东粤财创业投资有限公司;持股数量：79,042,901;持股比例：6.64%","股东名称：湛江经济技术开发区新亚实业有限公司;持股数量：48,260,718;持股比例：4.05%","股东名称：赵嘉馨;持股数量：47,091,366;持股比例：3.96%","股东名称：林广茂;持股数量：40,339,766;持股比例：3.39%","股东名称：广州润华置业有限公司;持股数量：15,022,720;持股比例：1.26%","股东名称：广东粤财实业发展有限公司;持股数量：14,036,720;持股比例：1.18%","股东名称：长安基金－光大银行－长安群英4号分级资产管理计划;持股数量：7,209,700;持股比例：0.61%","股东名称：兴业国际信托有限公司－福建中行新股申购资金信托项目<6期>;持股数量：6,878,277;持股比例：0.58%","股东名称：郑紫颖;持股数量：6,610,447;持股比例：0.56%"
600435,北方导航,"股东名称：北方导航科技集团有限公司;持股数量：378,199,231;持股比例：50.79%","股东名称：香港中央结算有限公司;持股数量：14,023,310;持股比例：1.88%","股东名称：中国建设银行股份有限公司－富国中证军工指数分级证券投资基金;持股数量：11,033,297;持股比例：1.48%","股东名称：钱伟民;持股数量：7,065,060;持股比例：0.95%","股东名称：华宝信托有限责任公司－时节好雨20号集合资金信托;持股数量：4,869,238;持股比例：0.65%","股东名称：全国社保基金一零八组合;持股数量：4,499,473;持股比例：0.6%","股东名称：天治基金－上海银行－天治天盈灵活配置6号资产管理计划;持股数量：4,202,300;持股比例：0.56%","股东名称：陈贤综;持股数量：3,184,180;持股比例：0.43%","股东名称：中融国际信托有限公司－08融新83号;持股数量：3,018,864;持股比例：0.41%","股东名称：詹志远;持股数量：2,996,245;持股比例：0.4%"
600436,片仔癀,"股东名称：漳州市九龙江集团有限公司;持股数量：93,188,200;持股比例：57.92%","股东名称：王富济;持股数量：7,504,867;持股比例：4.66%","股东名称：片仔癀（漳州）医药有限公司;持股数量：1,871,930;持股比例：1.16%","股东名称：中国农业银行股份有限公司－国泰国证医药卫生行业指数分级证券投资基金;持股数量：1,214,825;持股比例：0.76%","股东名称：中国工商银行－国投瑞银核心企业股票型证券投资基金;持股数量：1,061,995;持股比例：0.66%","股东名称：华夏银行股份有限公司－华商大盘量化精选灵活配置混合型证券投资基金;持股数量：979,110;持股比例：0.61%","股东名称：新华人寿保险股份有限公司－分红－团体分红－018L－FH001沪;持股数量：847,938;持股比例：0.53%","股东名称：全国社保基金四一四组合;持股数量：842,276;持股比例：0.52%","股东名称：漳州市国有资产投资经营有限公司;持股数量：804,750;持股比例：0.5%","股东名称：中国工商银行股份有限公司－汇添富医药保健股票型证券投资基金;持股数量：754,924;持股比例：0.47%"
600438,通威股份,"股东名称：通威集团有限公司;持股数量：468,615,572;持股比例：57.35%","股东名称：陕西省国际信托股份有限公司－盛唐33号定向投资集合资金信托计划;持股数量：39,500,000;持股比例：4.83%","股东名称：招商证券股份有限公司;持股数量：27,708,418;持股比例：3.39%","股东名称：刘定全;持股数量：9,423,984;持股比例：1.15%","股东名称：中国农业银行－中邮核心成长股票型证券投资基金;持股数量：8,554,443;持股比例：1.05%","股东名称：国都证券有限责任公司客户信用交易担保证券账户;持股数量：6,003,209;持股比例：0.73%","股东名称：中国工商银行－招商核心价值混合型证券投资基金;持股数量：5,481,151;持股比例：0.67%","股东名称：申银万国证券股份有限公司客户信用交易担保证券账户;持股数量：3,133,099;持股比例：0.38%","股东名称：刘汉中;持股数量：3,004,008;持股比例：0.37%","股东名称：北京锦绣江南咨询有限公司;持股数量：2,960,420;持股比例：0.36%"
600439,瑞贝卡,"股东名称：河南瑞贝卡控股有限责任公司;持股数量：295,617,681;持股比例：31.34%","股东名称：华夏银行股份有限公司－华商大盘量化精选灵活配置混合型证券投资基金;持股数量：16,277,710;持股比例：1.73%","股东名称：河南农开产业基金投资有限责任公司;持股数量：14,400,000;持股比例：1.53%","股东名称：中国建设银行股份有限公司－华商新量化灵活配置混合型证券投资基金;持股数量：9,634,081;持股比例：1.02%","股东名称：泰康人寿保险股份有限公司－分红－团体分红－019L－FH001沪;持股数量：3,999,908;持股比例：0.42%","股东名称：丑建忠;持股数量：2,988,500;持股比例：0.32%","股东名称：全国社保基金四零七组合;持股数量：2,571,995;持股比例：0.27%","股东名称：汪秀香;持股数量：2,019,080;持股比例：0.21%","股东名称：郑桂花;持股数量：1,994,965;持股比例：0.21%","股东名称：郭长聚;持股数量：1,830,780;持股比例：0.19%"
600444,*ST国通,"股东名称：合肥通用机械研究院;持股数量：12,485,280;持股比例：11.89%","股东名称：安徽国风集团有限公司;持股数量：11,997,360;持股比例：11.43%","股东名称：山东京博控股股份有限公司;持股数量：7,000,360;持股比例：6.67%","股东名称：中山证券－光大银行－中山证券远翔5号集合资产管理计划;持股数量：2,852,100;持股比例：2.72%","股东名称：华宝信托有限责任公司－时节好雨17号集合资金信托;持股数量：1,844,134;持股比例：1.76%","股东名称：合肥兴泰资本管理有限公司;持股数量：1,800,000;持股比例：1.71%","股东名称：华润深国投信托有限公司－智慧金56号集合资金信托计划;持股数量：1,710,000;持股比例：1.63%","股东名称：长安基金－光大银行－长安群英16号分级资产管理计划;持股数量：1,645,000;持股比例：1.57%","股东名称：长安基金－光大银行－长安群英16号分级资产管理计划;持股数量：1,458,000;持股比例：1.39%","股东名称：金鹰基金－工商银行－金鹰·穗富1号资产管理计划;持股数量：1,455,948;持股比例：1.39%"
600446,金证股份,"股东名称：杜宣;持股数量：31,123,120;持股比例：11.78%","股东名称：赵剑;持股数量：31,043,024;持股比例：11.75%","股东名称：李结义;持股数量：29,822,954;持股比例：11.29%","股东名称：徐岷波;持股数量：28,010,175;持股比例：10.6%","股东名称：融通新蓝筹证券投资基金;持股数量：4,000,000;持股比例：1.51%","股东名称：中国工商银行－南方隆元产业主题股票型证券投资基金;持股数量：3,750,142;持股比例：1.42%","股东名称：中国建设银行－华宝兴业收益增长混合型证券投资基金;持股数量：3,558,869;持股比例：1.35%","股东名称：交通银行股份有限公司－泰达宏利价值优化型成长类行业证券投资基金;持股数量：2,822,744;持股比例：1.07%","股东名称：中国工商银行－广发策略优选混合型证券投资基金;持股数量：2,571,153;持股比例：0.97%","股东名称：交通银行－中海优质成长证券投资基金;持股数量：2,529,548;持股比例：0.96%"
600448,华纺股份,"股东名称：滨州市国有资产经营有限公司;持股数量：64,681,000;持股比例：15.31%","股东名称：汇达资产托管有限责任公司;持股数量：24,140,243;持股比例：5.72%","股东名称：山东滨州印染集团有限责任公司;持股数量：22,970,441;持股比例：5.44%","股东名称：广东温氏投资有限公司;持股数量：19,000,000;持股比例：4.5%","股东名称：兴业全球基金－光大银行－定增1号（分级）特定多客户资产管理计划;持股数量：17,560,000;持股比例：4.16%","股东名称：华安基金－兴业银行－外贸信托－瑞骏资本第1期富嘉1期结构化定向增发集合信托;持股数量：13,400,000;持股比例：3.17%","股东名称：财通基金－平安银行－平安信托－平安财富·创赢一期96号集合资金信托计划;持股数量：12,500,000;持股比例：2.96%","股东名称：上海纺织投资管理有限公司;持股数量：9,550,000;持股比例：2.26%","股东名称：芜湖长元股权投资基金（有限合伙）;持股数量：6,704,191;持股比例：1.59%","股东名称：全国社保基金一一零组合;持股数量：5,683,660;持股比例：1.35%"
600449,宁夏建材,"股东名称：中国中材股份有限公司;持股数量：227,413,294;持股比例：47.56%","股东名称：宁夏共赢投资有限责任公司;持股数量：4,504,800;持股比例：0.94%","股东名称：任志利;持股数量：1,600,043;持股比例：0.33%","股东名称：淄博芦博水务有限公司;持股数量：1,349,060;持股比例：0.28%","股东名称：童晓强;持股数量：1,088,084;持股比例：0.23%","股东名称：蒋国尧;持股数量：1,066,678;持股比例：0.22%","股东名称：刘秋华;持股数量：1,057,201;持股比例：0.22%","股东名称：刘小波;持股数量：997,800;持股比例：0.21%","股东名称：李春元;持股数量：930,003;持股比例：0.19%","股东名称：连意龙;持股数量：897,400;持股比例：0.19%"
600452,涪陵电力,"股东名称：重庆川东电力集团有限责任公司;持股数量：82,630,044;持股比例：51.64%","股东名称：平安信托有限责任公司－新价值成长一期;持股数量：1,220,000;持股比例：0.76%","股东名称：江苏金百临投资咨询有限公司－金百临富满盈1号私募证券投资基金;持股数量：1,200,000;持股比例：0.75%","股东名称：郑家朝;持股数量：1,153,100;持股比例：0.72%","股东名称：陈晓燕;持股数量：847,667;持股比例：0.53%","股东名称：广东粤财信托有限公司－新价值8号;持股数量：736,561;持股比例：0.46%","股东名称：中海信托股份有限公司－新股约定申购资金信托(10);持股数量：712,275;持股比例：0.45%","股东名称：山东省国际信托有限公司－新价值4号集合信托;持股数量：653,600;持股比例：0.41%","股东名称：华宝信托有限责任公司－单一类资金信托R2007ZX016;持股数量：635,955;持股比例：0.4%","股东名称：广东粤财信托有限公司－新价值2期;持股数量：616,153;持股比例：0.39%"
600455,博通股份,"股东名称：西安经发集团有限责任公司;持股数量：12,740,232;持股比例：20.4%","股东名称：西安经发经贸实业有限责任公司;持股数量：3,119,085;持股比例：4.99%","股东名称：中信信托有限责任公司－融赢中信证券1号伞形结构化证券投资集合资金信托计划;持股数量：3,077,900;持股比例：4.93%","股东名称：长安基金－广发银行－长安共赢1号资产管理计划;持股数量：2,793,937;持股比例：4.47%","股东名称：中国工商银行股份有限公司－新华优选消费股票型证券投资基金;持股数量：907,114;持股比例：1.45%","股东名称：林学灿;持股数量：902,315;持股比例：1.44%","股东名称：中国工商银行股份有限公司－新华趋势领航股票型证券投资基金;持股数量：811,800;持股比例：1.3%","股东名称：黄玮;持股数量：740,382;持股比例：1.19%","股东名称：中国对外经济贸易信托有限公司－外贸信托·汇富171号（大观6号）结构化证券投资;持股数量：489,900;持股比例：0.78%","股东名称：王自兰;持股数量：475,310;持股比例：0.76%"
600456,宝钛股份,"股东名称：宝钛集团有限公司;持股数量：236,549,503;持股比例：54.98%","股东名称：中国建设银行股份有限公司－富国中证军工指数分级证券投资基金;持股数量：6,375,010;持股比例：1.48%","股东名称：中国建设银行－银华核心价值优选股票型证券投资基金;持股数量：4,499,741;持股比例：1.05%","股东名称：科威特政府投资局－自有资金;持股数量：2,262,657;持股比例：0.53%","股东名称：长江证券股份有限公司;持股数量：1,752,810;持股比例：0.41%","股东名称：北京国际信托有限公司－银驰6号证券投资资金信托;持股数量：1,105,800;持股比例：0.26%","股东名称：傅杏华;持股数量：1,064,015;持股比例：0.25%","股东名称：中国建设银行－华宝兴业多策略增长证券投资基金;持股数量：999,951;持股比例：0.23%","股东名称：UBS？？ AG;持股数量：989,315;持股比例：0.23%","股东名称：何真;持股数量：928,527;持股比例：0.22%"
600458,时代新材,"股东名称：南车株洲电力机车研究所有限公司;持股数量：151,118,043;持股比例：22.85%","股东名称：中国南车集团投资管理公司;持股数量：66,029,078;持股比例：9.98%","股东名称：南车株洲电力机车有限公司;持股数量：12,338,786;持股比例：1.87%","股东名称：南车四方车辆有限公司;持股数量：10,393,435;持股比例：1.57%","股东名称：中国南车集团株洲车辆厂;持股数量：8,909,666;持股比例：1.35%","股东名称：南车资阳机车有限公司;持股数量：7,179,675;持股比例：1.09%","股东名称：中国南车集团南京浦镇车辆厂;持股数量：7,070,109;持股比例：1.07%","股东名称：科威特政府投资局－自有资金;持股数量：6,258,035;持股比例：0.95%","股东名称：中国北车集团大连机车车辆有限公司;持股数量：5,574,515;持股比例：0.84%","股东名称：中国南车集团眉山车辆厂;持股数量：5,142,908;持股比例：0.78%"
600459,贵研铂业,"股东名称：云南锡业集团（控股）有限责任公司;持股数量：108,777,188;持股比例：41.68%","股东名称：中国工商银行－诺安价值增长股票证券投资基金;持股数量：2,812,094;持股比例：1.08%","股东名称：红塔创新投资股份有限公司;持股数量：2,328,820;持股比例：0.89%","股东名称：中国农业银行股份有限公司－申万菱信中证环保产业指数分级证券投资基金;持股数量：2,111,812;持股比例：0.81%","股东名称：中江国际信托股份有限公司-金狮151号资金信托合同;持股数量：1,349,965;持股比例：0.52%","股东名称：中国对外经济贸易信托有限公司－淡水泉精选1期;持股数量：1,044,892;持股比例：0.4%","股东名称：刘彩香;持股数量：894,270;持股比例：0.34%","股东名称：中国建设银行股份有限公司－新华中证环保产业指数分级证券投资基金;持股数量：809,660;持股比例：0.31%","股东名称：交通银行股份有限公司－长信量化先锋股票型证券投资基金;持股数量：799,990;持股比例：0.31%","股东名称：中国有色金属工业技术开发交流中心;持股数量：760,000;持股比例：0.29%"
600460,士兰微,"股东名称：杭州士兰控股有限公司;持股数量：532,841,590;持股比例：42.72%","股东名称：中国银行股份有限公司－长盛电子信息产业股票型证券投资基金;持股数量：17,181,950;持股比例：1.38%","股东名称：陈向东;持股数量：16,005,096;持股比例：1.28%","股东名称：范伟宏;持股数量：13,723,866;持股比例：1.1%","股东名称：郑少波;持股数量：11,164,553;持股比例：0.9%","股东名称：江忠永;持股数量：10,790,000;持股比例：0.87%","股东名称：全国社保基金四一八组合;持股数量：10,000,000;持股比例：0.8%","股东名称：中国人寿保险(集团)公司－传统－普通保险产品;持股数量：9,135,346;持股比例：0.73%","股东名称：全国社保基金一一零组合;持股数量：8,030,920;持股比例：0.64%","股东名称：罗华兵;持股数量：6,935,646;持股比例：0.56%"
600461,洪城水业,"股东名称：南昌水业集团有限责任公司;持股数量：114,575,898;持股比例：34.72%","股东名称：上海星河数码投资有限公司;持股数量：9,081,498;持股比例：2.75%","股东名称：融通新蓝筹证券投资基金;持股数量：8,000,000;持股比例：2.42%","股东名称：中国工商银行股份有限公司－广发主题领先灵活配置混合型证券投资基金;持股数量：5,014,903;持股比例：1.52%","股东名称：交通银行－融通行业景气证券投资基金;持股数量：4,826,740;持股比例：1.46%","股东名称：安徽海螺创业投资有限责任公司;持股数量：4,264,950;持股比例：1.29%","股东名称：中信证券－中信－中信理财2号集合资产管理计划;持股数量：2,092,800;持股比例：0.63%","股东名称：中国建设银行股份有限公司－汇添富环保行业股票型证券投资基金;持股数量：2,000,013;持股比例：0.61%","股东名称：中国银行股份有限公司－银华优势企业（平衡型）证券投资基金;持股数量：1,999,711;持股比例：0.61%","股东名称：中国建设银行股份有限公司－华商价值共享灵活配置混合型发起式证券投资基金;持股数量：1,999,912;持股比例：0.61%"
600462,石岘纸业,"股东名称：敦化市金诚实业有限责任公司;持股数量：131,736,904;持股比例：24.68%","股东名称：吉林石岘纸业有限责任公司;持股数量：27,877,140;持股比例：5.22%","股东名称：中国华融资产管理股份有限公司;持股数量：19,236,000;持股比例：3.6%","股东名称：肖厚忠;持股数量：19,072,604;持股比例：3.57%","股东名称：中国东方资产管理公司;持股数量：11,704,000;持股比例：2.19%","股东名称：财富证券有限责任公司约定购回式证券交易专用证券账户;持股数量：9,430,009;持股比例：1.77%","股东名称：招商证券股份有限公司;持股数量：5,188,059;持股比例：0.97%","股东名称：王爱云;持股数量：3,098,300;持股比例：0.58%","股东名称：云南国际信托有限公司－瑞滙2集合资金信托计划;持股数量：2,852,580;持股比例：0.53%","股东名称：宝盈基金－民生银行－宝盈金股2号特定多客户资产管理计划;持股数量：2,600,717;持股比例：0.49%"
600463,空港股份,"股东名称：北京天竺空港工业开发公司;持股数量：146,781,790;持股比例：58.25%","股东名称：深圳市空港油料有限公司;持股数量：2,783,853;持股比例：1.1%","股东名称：中海信托股份有限公司－金海1号证券投资集合资金信托;持股数量：2,407,800;持股比例：0.96%","股东名称：李吉军;持股数量：1,439,000;持股比例：0.57%","股东名称：中国对外经济贸易信托有限公司－鸿道3期;持股数量：977,000;持股比例：0.39%","股东名称：北京安泰东远投资有限公司;持股数量：953,600;持股比例：0.38%","股东名称：沈浩青;持股数量：906,050;持股比例：0.36%","股东名称：新时代信托股份有限公司－丰金36号证券投资集合资金信托计划;持股数量：905,780;持股比例：0.36%","股东名称：曾惠明;持股数量：799,000;持股比例：0.32%","股东名称：李俊伟;持股数量：780,000;持股比例：0.31%"
600466,迪康药业,"股东名称：四川蓝光实业集团有限公司;持股数量：61,350,600;持股比例：13.97%","股东名称：中国工商银行－南方稳健成长证券投资基金;持股数量：6,690,500;持股比例：1.52%","股东名称：中国工商银行－南方稳健成长贰号证券投资基金;持股数量：6,639,106;持股比例：1.51%","股东名称：兴业银行股份有限公司－工银瑞信金融地产行业股票型证券投资基金;持股数量：6,227,194;持股比例：1.42%","股东名称：中国建设银行股份有限公司－摩根士丹利华鑫多因子精选策略股票型证券投资基金;持股数量：4,087,140;持股比例：0.93%","股东名称：中国银行－南方高增长股票型开放式证券投资基金;持股数量：2,812,000;持股比例：0.64%","股东名称：中国工商银行－南方隆元产业主题股票型证券投资基金;持股数量：2,719,300;持股比例：0.62%","股东名称：中国对外经济贸易信托有限公司－新股信贷资产1;持股数量：2,500,000;持股比例：0.57%","股东名称：中国工商银行－南方宝元债券型基金;持股数量：2,143,100;持股比例：0.49%","股东名称：徐开东;持股数量：2,000,000;持股比例：0.46%"
